®É¶¡,¬R·ç2,¬R·ç3,¦V®¼2,¦V®¼3,²±µx1,²±µx2,ºû­Û1,ºû­Û2,¹F¯§3,¹F¯§1,«³ºú2,«³ºú3,®a¥Ý1,®a¥Ý2,°·øÊ2,°·øÊ3,´­·y2,´­·y3,Ãh¦w1,Ãh¦w2,¶i³Ç1,¶i³Ç2,¼sÁ¾1,¼sÁ¾2
0.307,1000.407899,1011.537133,626.982564,465.911394,972.662916,468.397977,974.53305,896.655956,1042.699241,1321.516751,968.527593,848.495761,613.238403,723.409607,828.729302,545.889745,517.486887,787.002314,632.880158,547.362344,440.707652,339.969662,687.929862,444.577906
0.308,1021.389284,1029.819249,640.22908,474.844128,988.44569,479.73514,984.413428,905.424046,1057.167463,1348.7,971.393123,855.978403,615.147742,726.746979,834.929027,549.224631,518.925433,790.999215,633.676214,545.933322,444.520867,343.94464,688.723769,443.781518
0.309,1042.057413,1047.462767,656.350004,485.543504,1005.670853,493.781073,994.143061,913.869557,1070.84179,1375.250116,973.618679,863.306456,619.917944,730.562684,841.443499,551.4512,521.477593,795.152544,635.266012,545.931832,448.969702,349.824485,691.265747,445.691684
0.31,1064.311856,1065.584945,669.273775,496.554575,1022.891154,508.302169,1004.192424,921.680626,1083.720889,1396.073869,974.096842,869.201827,624.0512,732.946873,847.644714,554.46919,525.61921,798.981124,636.060907,545.297707,452.463204,353.322956,692.217767,446.485749
0.311,1085.135786,1083.54554,683.953983,505.33272,1038.993327,522.033722,1014.073134,931.085509,1096.918209,1412.768996,979.194801,878.765475,627.707954,736.602801,850.821814,557.646293,527.21637,804.2454,635.26568,544.81822,457.070987,358.248135,693.169786,446.168189
0.312,1106.121147,1101.351978,697.372159,518.570539,1056.37944,538.627293,1023.480188,938.901101,1110.275468,1424.37553,982.538675,884.021551,633.74873,739.622778,856.384594,559.87187,529.928139,808.228237,637.49308,544.344034,461.677279,361.426395,694.282572,448.553203
0.313,1126.946071,1118.20457,713.329765,529.589479,1073.125264,555.067947,1033.362571,947.184999,1122.677397,1435.820306,986.365068,891.506695,637.72354,743.596264,862.106156,563.369347,534.548764,810.949381,637.651697,544.023827,466.759413,366.672775,696.824219,448.552874
0.314,1146.974276,1136.008028,727.851027,540.924968,1091.15034,573.73735,1042.446217,955.469062,1136.511667,1445.364352,991.6203,899.48375,641.696528,746.302157,866.557306,567.025109,535.830202,814.141357,639.39961,544.660608,470.572961,370.642948,698.256058,450.302934
0.315,1169.229719,1151.907772,742.218032,553.048826,1107.898169,591.143059,1050.26315,961.686831,1147.799482,1451.567054,998.484901,906.493912,645.51289,750.593867,870.529636,571.314005,537.423503,819.245677,640.670521,544.183109,476.136077,376.524949,702.070597,450.303264
0.316,1188.940861,1169.393334,758.179,567.889818,1123.995487,611.884607,1057.267448,970.452916,1161.152608,1454.591333,1006.14322,914.615351,649.168313,753.930742,873.706902,575.287327,542.36018,823.709029,642.102361,543.388547,480.423315,381.292339,703.179579,450.780597
0.317,1208.492065,1183.225949,772.700759,580.182329,1138.995757,630.55635,1066.508185,977.947602,1172.760137,1458.728233,1012.996606,921.001789,653.623438,756.315416,877.36349,577.195341,543.641951,827.697731,643.372938,543.228115,484.712212,386.379605,703.975301,452.687452
0.318,1226.135422,1198.169034,787.066754,594.059616,1156.704284,649.072161,1073.678286,986.547718,1183.891493,1459.845656,1018.744577,929.92364,657.277872,759.175452,881.65553,582.122505,546.513509,831.841684,646.236454,542.909562,490.910611,394.16962,705.406639,454.436355
0.319,1244.417539,1212.160101,800.953409,607.627204,1172.653706,666.945166,1079.097483,994.35627,1195.973219,1458.2605,1027.206338,936.299194,659.663717,762.674751,885.629347,585.142316,548.57997,834.23725,648.301763,542.91023,495.196031,404.182885,705.881163,455.706267
0.32,1262.541542,1227.264613,815.157277,620.558678,1188.441499,686.898671,1084.992507,1002.164672,1207.897983,1456.993899,1036.453435,943.790202,663.796975,764.9,888.650481,588.955699,550.817584,839.821588,651.957357,542.9099,499.963589,413.879086,708.742855,459.364511
0.321,1279.071609,1239.507266,830.796676,635.077257,1203.277638,703.971099,1092.634592,1007.896907,1218.233287,1453.658679,1044.431666,951.76893,666.817279,769.192866,892.778776,592.928356,554.962714,843.330769,653.227605,543.068518,505.684488,428.024784,709.057438,460.63525
0.322,1296.559165,1252.385545,845.319777,649.446763,1218.920715,723.600525,1098.522426,1015.868595,1229.996788,1449.371113,1053.685969,959.902247,671.902892,772.688854,894.370387,597.061288,557.512538,848.115193,655.773059,541.63718,508.860263,438.195514,711.599249,463.179549
0.323,1311.97843,1265.420943,860.157258,663.809411,1235.983088,742.10378,1105.053565,1023.667953,1240.967215,1448.261141,1062.777483,967.392592,674.44702,776.981059,895.958025,599.921818,560.862607,853.06007,657.523456,542.589534,515.055521,447.413064,713.507263,466.35615
0.324,1328.829535,1276.87069,875.795647,678.491624,1250.501667,757.097689,1110.946584,1031.158463,1250.50431,1444.129041,1072.829529,975.689362,676.991479,781.432214,898.821705,603.10107,563.90315,857.685051,660.065271,542.113857,520.775756,455.835718,714.300838,469.693356
0.325,1342.182171,1287.838959,890.004203,692.857286,1265.823341,772.896365,1116.992685,1038.808583,1260.680835,1439.999427,1083.198457,983.181545,681.441472,785.883864,903.430811,606.279662,566.453471,861.345475,662.608412,542.431751,525.701925,466.962104,716.524262,473.986392
0.326,1355.536132,1298.65259,905.153545,707.541338,1279.385396,787.092365,1119.376524,1045.331024,1271.170782,1436.824813,1093.89114,990.99563,685.734842,789.699069,903.111096,610.413584,570.752196,866.449464,666.105226,540.841631,530.627104,479.678776,717.000273,477.164654
0.327,1370.001886,1307.714667,919.517038,721.901981,1293.423129,802.551896,1125.267704,1050.42731,1280.073258,1432.057594,1104.419179,998.17562,689.867273,794.787164,907.88279,613.750621,572.19258,869.951952,670.078715,540.999587,536.189058,491.757842,718.430787,481.45752
0.328,1383.517607,1319.477839,933.869134,737.862934,1307.302413,818.173041,1130.361457,1059.510608,1291.200972,1429.993286,1118.456067,1006.950916,693.04669,799.079867,909.469933,616.7701,575.699243,875.536455,674.214129,541.794486,543.500579,505.902386,719.701861,483.681445
0.329,1394.962059,1327.430105,948.389386,753.017296,1318.473938,829.494135,1135.140515,1063.807146,1301.375511,1427.770031,1128.813283,1014.926795,696.863714,803.848415,911.852471,619.314064,578.409686,879.035929,677.392724,541.001577,547.627713,520.048582,720.655205,488.608441
0.33,1406.88666,1337.286913,962.900097,767.857278,1330.76176,844.315035,1140.387215,1071.613362,1309.959927,1427.295512,1138.865827,1024.341219,701.788061,808.93403,915.191332,623.285397,580.968373,883.989171,680.570322,540.998928,552.554215,532.605816,721.447951,492.581102
0.331,1417.381078,1346.508766,977.256881,783.018001,1343.364957,856.913543,1144.844869,1078.782801,1322.043804,1425.228712,1151.77671,1032.959408,707.19472,812.116261,917.734634,626.625584,583.998214,888.130623,683.274228,540.044591,559.703976,545.480441,723.039729,495.759359
0.332,1428.190241,1354.936554,989.529314,798.493435,1355.485302,870.936037,1147.869842,1083.720141,1332.0589,1427.140705,1163.576149,1041.41012,710.055753,816.407309,919.641658,629.961297,587.340581,892.589453,688.042776,541.476102,564.948037,560.101656,723.196687,498.935965
0.333,1436.458089,1362.094258,1005.15682,813.966517,1366.496208,884.483366,1153.277327,1089.612664,1342.395029,1429.844611,1175.85443,1049.554486,715.460252,819.428276,923.139794,632.186706,589.261646,896.737763,690.905464,540.20652,571.145443,573.929959,725.101063,503.227677
0.334,1445.840381,1368.77198,1020.310172,829.92013,1376.873335,898.341381,1158.218179,1095.347069,1354.953758,1432.072835,1188.292154,1058.32945,719.594839,825.470047,926.635944,636.478745,591.49174,900.877376,693.129386,541.316662,576.866015,587.438881,724.464617,507.993577
0.335,1452.517937,1378.471669,1032.736184,844.592122,1387.708233,912.527342,1162.199675,1101.879217,1366.402346,1437.160928,1199.929633,1067.737514,723.887877,829.603145,928.700591,641.249279,593.724667,905.819735,698.216985,542.270506,583.701521,601.902312,724.941785,511.489234
0.336,1460.787275,1385.46778,1048.206251,860.864455,1397.600323,925.755604,1166.025405,1107.930006,1378.962231,1444.952769,1211.242693,1075.717915,729.291216,832.147108,932.356849,643.633469,595.478089,909.489701,700.759463,541.952115,588.145722,614.460041,726.690689,515.622994
0.337,1467.30638,1391.191665,1060.963042,876.171733,1407.177703,939.301923,1171.438091,1113.825874,1391.207373,1451.311271,1223.516121,1084.809594,733.740881,835.646075,933.467981,646.812719,597.396305,914.590011,704.734274,543.223523,594.983715,625.743882,728.277998,518.482865
0.338,1474.462599,1400.254571,1073.067817,891.327768,1417.708606,953.489392,1176.057043,1118.925341,1405.834697,1459.738559,1234.347491,1094.231722,737.238361,838.667372,938.712872,652.375832,597.553246,918.74016,708.551964,541.794334,600.862071,636.869118,729.232833,521.343233
0.339,1481.300095,1409.15771,1087.420079,906.95544,1426.96609,966.548835,1181.315455,1126.257237,1419.668965,1472.455405,1247.255691,1101.887705,742.801974,842.480921,938.871322,655.871485,599.466112,922.721324,711.092951,544.336308,606.582972,647.041994,729.55238,523.248602
0.34,1487.025137,1415.835104,1100.174187,922.898501,1436.856855,983.923567,1187.368762,1132.149925,1434.136205,1484.222382,1256.498779,1110.348621,747.411414,844.864944,943.320987,659.686021,599.793213,927.98141,716.180882,544.179187,612.1436,658.167058,731.617025,526.425871
0.341,1494.815148,1423.149274,1112.609575,937.573011,1445.14761,997.633852,1192.635042,1138.047467,1451.147742,1497.897373,1266.851804,1119.281354,752.339407,846.142307,945.863791,663.028026,601.222714,932.285153,719.677531,544.337472,618.022617,668.179834,731.455265,530.558139
0.342,1499.586512,1432.055063,1123.447471,953.841319,1455.686864,1012.774821,1198.859006,1144.583111,1468.31706,1513.637175,1277.210015,1126.782748,757.427012,848.362753,948.407757,666.683785,603.614256,936.754203,721.583727,546.881935,624.060583,677.237274,733.045392,533.576625
0.343,1504.358701,1441.433882,1134.762702,968.661721,1466.371347,1026.320311,1205.233054,1150.158918,1486.286242,1529.693708,1286.131866,1135.241825,761.399673,851.385047,950.631513,671.133114,604.733402,939.463802,725.241972,548.628688,628.669191,686.615586,734.633862,536.439478
0.344,1510.720522,1448.90601,1146.707024,984.136311,1473.714458,1041.303503,1212.573994,1158.285874,1504.725311,1547.498981,1296.163653,1142.260021,766.96395,852.340377,953.812918,677.016437,605.045264,946.157745,729.531696,548.947404,634.070879,693.449937,735.903774,536.595116
0.345,1515.649339,1457.013755,1158.350019,998.31992,1484.717827,1055.333351,1218.958577,1165.6156,1524.438762,1566.101799,1305.409425,1149.281894,772.846615,855.835041,954.285288,679.876805,606.811408,949.829549,731.599321,550.060361,641.222954,703.144986,737.334292,540.567443
0.346,1520.737436,1466.231639,1167.429805,1014.112401,1495.083243,1073.821367,1225.973758,1171.042831,1545.583392,1587.881881,1312.899257,1156.460543,778.408409,858.220888,958.260595,683.692832,607.608307,954.770749,735.415517,552.283455,645.830734,709.18444,737.969912,542.792856
0.347,1527.0976,1476.40701,1178.42514,1027.666257,1502.428358,1086.72907,1234.587093,1177.89254,1567.680371,1609.980355,1322.452534,1163.002564,781.745782,859.492791,961.279084,687.187161,609.679953,957.801253,737.956508,554.194284,651.550808,714.26939,738.919453,543.269531
0.348,1531.710014,1484.674199,1189.094218,1042.331557,1513.435918,1099.968546,1242.084809,1186.66984,1589.619568,1632.711961,1327.384855,1170.335305,790.014626,862.515418,963.662943,692.753251,611.115981,963.389947,741.931651,555.305083,657.27237,720.627235,739.873793,544.539608
0.349,1537.5945,1495.165971,1197.692148,1056.839087,1522.68704,1114.473559,1250.377072,1193.683679,1612.987953,1655.763449,1335.192578,1177.834181,795.577246,864.900602,967.158432,696.727729,612.074343,967.847949,743.36349,557.851202,662.517094,725.07723,740.986748,546.288514
0.35,1543.636109,1504.702408,1206.781973,1070.23032,1533.694766,1129.458424,1258.836481,1200.380305,1635.720719,1680.246777,1339.488951,1184.210564,802.255308,867.124357,970.019795,702.28869,614.306773,971.994585,747.813323,559.599775,669.031233,729.684186,743.212158,547.718863
0.351,1550.153396,1514.399947,1215.854238,1083.621884,1543.585183,1143.169386,1269.049477,1209.154591,1658.133112,1706.634969,1345.376769,1190.593143,808.29576,870.145164,972.563263,706.105382,614.947078,975.82835,751.312953,560.552786,673.481412,732.70267,743.689826,547.717043
0.352,1555.878604,1523.936054,1221.580609,1096.374153,1552.040748,1155.925002,1278.461897,1216.812247,1682.930025,1732.705106,1351.113029,1197.602128,815.925504,873.167127,975.741855,710.236487,615.430773,980.606247,754.013215,562.777867,679.838265,738.267774,744.640522,549.30733
0.353,1565.259405,1534.26855,1229.542093,1109.449498,1564.637086,1168.196922,1288.66686,1225.268309,1706.141783,1758.140617,1357.153779,1203.183285,821.173878,876.188596,979.237676,715.482702,617.501077,983.806415,755.605491,564.368317,685.558834,742.398719,745.754969,549.783174
0.354,1571.780003,1544.6027,1239.253306,1122.677097,1575.801074,1181.744748,1299.202436,1233.401129,1730.62061,1786.275564,1361.452819,1210.51987,828.485066,880.163242,981.461929,718.66096,619.577907,987.947519,758.941042,565.799162,691.756408,744.30508,745.43492,549.945261
0.355,1579.570021,1554.616805,1246.882338,1133.683812,1583.775114,1193.070862,1308.299135,1241.21137,1753.668789,1812.982973,1364.153374,1216.415722,835.158819,883.818842,984.160701,725.973971,620.69823,993.852432,763.074967,568.344122,697.478465,748.277906,748.298101,550.738667
0.356,1586.245099,1563.676243,1253.724343,1145.632987,1595.260008,1204.706668,1319.619898,1249.665262,1776.240953,1840.005434,1368.286444,1220.559842,842.951319,887.79382,988.29413,729.787187,621.183432,997.197482,765.936661,570.251803,703.675708,752.252389,746.864606,551.058873
0.357,1594.194888,1573.530406,1262.960227,1156.311772,1605.781883,1214.916318,1331.590161,1260.361789,1799.130513,1866.868316,1371.465027,1225.499865,850.106045,891.926587,992.109333,735.82664,623.734929,1000.232674,768.480959,572.954715,709.715495,753.523462,749.408243,551.377922
0.358,1600.714825,1583.228276,1271.872702,1168.424747,1615.51135,1225.759565,1342.598896,1268.17622,1821.227332,1892.937788,1376.393157,1232.669801,857.4179,897.013689,994.493524,739.801949,625.174469,1005.81032,770.706041,575.816071,715.91224,757.653912,749.092832,552.175464
0.359,1610.412028,1592.926144,1280.466954,1179.900431,1626.030527,1235.959343,1352.494333,1277.593147,1840.937642,1918.84716,1377.499235,1238.886576,864.41517,901.943666,997.989015,745.68163,626.288763,1008.210061,774.204014,577.08946,723.065643,760.196391,749.091835,552.654121
0.36,1618.837333,1602.14651,1288.745651,1190.256636,1637.676537,1245.692669,1364.61819,1286.361916,1858.737949,1943.324024,1380.834396,1243.032699,872.522416,906.710726,1000.849219,752.515983,627.8896,1013.466303,777.860439,579.314043,727.195096,763.055435,750.363736,552.337216
0.361,1625.517871,1610.092494,1297.655955,1200.143707,1647.240863,1254.617369,1375.147239,1298.005755,1878.290468,1965.738238,1383.378522,1248.45675,879.995036,910.528252,1003.708922,757.76236,627.891273,1017.623988,779.607359,581.857341,732.758041,767.348143,749.091999,553.293538
0.362,1634.418357,1618.520946,1305.93114,1211.130677,1658.722245,1263.86715,1385.3661,1306.139073,1896.88898,1989.580482,1384.956417,1251.637669,886.354537,914.025563,1006.253715,762.847972,630.767686,1021.288934,782.153474,582.494285,738.321157,769.891777,750.366382,555.04161
